original_path,label,tipo,duracao,sample_rate,zcr,rms,spectral_centroid,bandwidth,rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
dataset\pare\Joaquim_pare_87.wav,pare,augmentado,1.2,16000,0.06454307154605263,0.033386935,1362.6067724455095,1515.101963684612,2814.3503289473683,-424.4034118652344,76.20317077636719,5.177028656005859,-7.309000015258789,-38.979366302490234,-9.078117370605469,-15.827075958251953,-3.5334248542785645,-20.42043113708496,-3.1387317180633545,-3.0998098850250244,-3.5622904300689697,-5.01202392578125
dataset\pare\Joaquim_pare_88.wav,pare,augmentado,1.2,16000,0.33646432976973684,0.04096052,2928.1170067823086,1965.004483953551,5092.9276315789475,-340.15772119831627,49.85460182294763,-15.418479852145861,-16.670112796035852,-8.758279121952723,-5.061809782973704,-11.09758982973797,-5.638957107980194,-5.3690742117118955,-1.9690881795906978,-1.5944613637573415,0.7967161447341568,-3.9696166481391746
dataset\pare\Joaquim_pare_88.wav,pare,augmentado,1.2,16000,0.06410618832236842,0.030689716,1061.4935287465748,1011.7538858396983,1758.2236842105262,-479.9461975097656,78.8158187866211,-24.86248207092285,-19.231063842773438,-8.438302040100098,-7.123316764831543,-14.04229736328125,-2.3051257133483887,-8.468310356140137,-0.9899036288261414,-0.1366226226091385,1.525823950767517,-8.372610092163086
dataset\pare\Joaquim_pare_89.wav,pare,augmentado,1.2,16000,0.3105211759868421,0.02729168,3103.5507179526858,2266.3586379041044,5971.011513157895,-293.5111147039958,34.448263514781786,5.702348021778644,-15.098147897785386,-11.101374366829432,-8.304895848840136,-9.599187722831338,1.6302819220599134,-14.632935326084421,3.516852723888686,-2.279526569635223,-2.814159563777595,-1.9274847834544075
dataset\pare\Joaquim_pare_89.wav,pare,augmentado,1.2,16000,0.104736328125,0.020200739,1671.5950205247752,1804.4643246489481,3756.784539473684,-449.3125915527344,77.76705932617188,5.094168663024902,-31.915691375732422,-7.047457218170166,-9.902167320251465,-9.023794174194336,3.6269073486328125,-26.925355911254883,12.943456649780273,-7.2990217208862305,-2.0764000415802,-1.9124301671981812
dataset\pare\Kauê_pare_100.wav,pare,augmentado,1.2,16000,0.26913291529605265,0.043926287,2673.240590776318,1951.2056693350207,4745.682565789473,-290.88139070766084,36.94212618147259,-13.253902471552747,-2.084342139851188,-5.605226668365842,-12.421266915393753,-7.777801804017133,-11.201299806468741,-9.453047621385432,-3.701318766277608,-10.984921070032067,-11.564622919089858,1.1909819091338711
dataset\pare\Kauê_pare_100.wav,pare,augmentado,1.2,16000,0.08741519325657894,0.03583217,1462.569421973511,1299.7123001012287,2827.5082236842104,-461.4136657714844,80.09487915039062,-28.16590690612793,16.74315643310547,-9.144902229309082,-17.878751754760742,-10.194369316101074,-12.464418411254883,-16.8959903717041,-8.12548828125,-8.774554252624512,-21.113637924194336,-7.7027411460876465
dataset\pare\Kauê_pare_101.wav,pare,augmentado,1.2,16000,0.1142835115131579,0.1125894,2043.3292438291805,1999.4048780137718,4387.5411184210525,-170.8594721420908,68.07742923404922,6.759020008649447,26.721590159575697,5.850965124197948,2.1534303363159655,-5.41196419871734,5.78331914158786,0.4519263619899114,2.6283392257898845,-1.4822037690975005,2.2047910402215503,2.2500147250632745
dataset\pare\Kauê_pare_101.wav,pare,augmentado,1.2,16000,0.11109683388157894,0.08401635,1834.2601266981526,1810.4508000121764,3795.6414473684213,-205.42218017578125,78.60244750976562,2.3857691287994385,28.455415725708008,1.6232434511184692,2.079364061355591,-7.477329254150391,9.089489936828613,-2.0369956493377686,2.941249132156372,-1.7756829261779785,4.767282009124756,1.4991257190704346
dataset\pare\Kauê_pare_102.wav,pare,augmentado,1.2,16000,0.23718904194078946,0.068422616,2287.2197059658156,1832.597937317217,4166.5296052631575,-293.56580274060997,78.46986945962044,4.210587859309692,-9.43921751127902,-10.659230696680318,-11.141420347166523,-11.039798193834052,-3.1652011008479066,-2.367438814526837,0.9617129372717471,2.7195803629981046,0.4600512379416151,-5.238168511606757
dataset\pare\Kauê_pare_102.wav,pare,augmentado,1.2,16000,0.06456877055921052,0.05257269,1070.8724119704548,1073.563951421479,2019.53125,-358.2431640625,95.02202606201172,-3.6401689052581787,-8.901969909667969,-14.157621383666992,-14.351944923400879,-12.350667953491211,0.0818214938044548,-2.4742960929870605,3.7290003299713135,1.479970097541809,-1.302140235900879,-10.355107307434082
dataset\pare\Kauê_pare_103.wav,pare,augmentado,1.2,16000,0.27181846217105265,0.055659067,2785.0132251515565,2079.9385657748867,5267.886513157895,-327.3915519095661,52.08107178858,1.7588989482169624,7.181297020722077,-7.452023914956089,0.20557413231336827,-3.003592561317894,-2.5418015448902374,-2.6561400588538495,4.0718954564609975,-2.1391156179522035,-1.1309111078189276,-0.9999451585118921
dataset\pare\Kauê_pare_103.wav,pare,augmentado,1.2,16000,0.06932308799342106,0.043954987,1337.2619421812713,1369.0202338123295,2797.902960526316,-417.0037536621094,70.50277709960938,-2.4208693504333496,4.322111129760742,-11.533405303955078,2.4928135871887207,-4.011272430419922,-1.8452379703521729,-2.1141104698181152,4.29867696762085,-4.885570526123047,-0.055509064346551895,-2.4204607009887695
dataset\pare\Kauê_pare_104.wav,pare,augmentado,1.2,16000,0.13542094983552633,0.12556502,1739.266872278559,1767.2633024700474,3477.1792763157896,-190.30001503329072,90.0418751096223,12.427701385053947,18.404515597648707,-14.217054287247448,-10.651971572024891,0.5171232307425013,-10.974677965979728,-3.662202238928268,3.68911763983652,-10.474612734452517,-3.945696291295084,-8.770666017634387
dataset\pare\Kauê_pare_104.wav,pare,augmentado,1.2,16000,0.0695543791118421,0.08615919,1240.035215231528,1493.465355437579,2576.2746710526317,-240.83645629882812,106.17129516601562,5.608541965484619,20.734821319580078,-24.178762435913086,-5.236978054046631,3.1901094913482666,-14.085447311401367,0.9794173240661621,-0.16418379545211792,-14.194148063659668,-3.627912759780884,-13.254463195800781
dataset\pare\Kauê_pare_105.wav,pare,augmentado,1.2,16000,0.22299033717105263,0.1001452,2236.0772917088334,1778.5688979419049,3969.777960526316,-200.52190542541442,75.01518609542111,-9.770177142119197,8.023509022353375,-11.48021232346645,-8.776042378201211,-5.4968405024161004,-8.32929715640317,0.19526478726363886,-2.5648127431984626,1.3740469709128655,-1.8370034482592832,-10.187100006038989
dataset\pare\Kauê_pare_105.wav,pare,augmentado,1.2,16000,0.10029039884868421,0.07274864,1306.632385485498,1158.5554900547622,2208.059210526316,-288.1871337890625,99.87950897216797,-20.188955307006836,10.412078857421875,-18.893924713134766,-5.566082000732422,-7.9213056564331055,-7.6805195808410645,3.0700716972351074,-3.550180435180664,3.061372756958008,-5.624114513397217,-9.842890739440918
dataset\pare\Kauê_pare_106.wav,pare,augmentado,1.2,16000,0.24381938733552633,0.08092337,2577.299220991745,1974.2014863179095,4758.6348684210525,-255.9779222261005,61.496753375746806,-5.006053503470344,0.134226533600967,-7.530235272498546,-1.3139454682729252,3.87669509840922,-2.9882555380793665,2.5097587101835312,3.1696156463589724,-0.42195838814053377,1.1014202082168665,-3.8372995403480537
dataset\pare\Kauê_pare_106.wav,pare,augmentado,1.2,16000,0.06264134457236842,0.061008666,1255.8858486736247,1380.1488285235446,2614.9259868421054,-351.7087707519531,75.86983489990234,-9.659278869628906,1.4116833209991455,-11.084930419921875,0.5334303975105286,3.672368049621582,-2.1008713245391846,6.597377777099609,1.832211971282959,1.2620372772216797,-2.0371665954589844,-2.5339925289154053
dataset\pare\Kauê_pare_107.wav,pare,augmentado,1.2,16000,0.24870219983552633,0.08677777,2404.7761315863454,1815.6355988046591,4337.3766447368425,-223.5262742842254,59.08999645590626,-6.308902666728239,21.068478702913865,-9.308917287756968,3.231375406792378,1.81498846782236,-2.036881890840692,-5.99853001197473,1.0236207888452185,-11.236662799884591,-1.6488947553474091,-0.3547447489546429
dataset\pare\Kauê_pare_107.wav,pare,augmentado,1.2,16000,0.1061754728618421,0.06911769,1520.1029292336975,1364.1858977956365,2693.873355263158,-278.9460144042969,78.19270324707031,-12.598422050476074,30.102750778198242,-16.081632614135742,6.3268561363220215,-3.318058490753174,5.607163429260254,-12.645184516906738,7.517086505889893,-15.528363227844238,-1.010599136352539,-6.515811443328857
dataset\pare\Kauê_pare_108.wav,pare,augmentado,1.2,16000,0.1518040707236842,0.11020422,2173.313928714354,2066.8037217312403,4624.1776315789475,-121.8381578061712,65.85136287659033,15.192458435543376,20.288439115469792,-12.79157986561269,-11.626869508663964,-8.237078979593859,7.682480782673491,-9.890467492353137,5.4096442855121225,-9.998113937328398,3.1455103942427103,0.1442497326929904
dataset\pare\Kauê_pare_108.wav,pare,augmentado,1.2,16000,0.14112613075657895,0.083007924,2007.0783723298343,1901.1761721785135,4285.567434210527,-143.7295379638672,81.83073425292969,2.0972554683685303,33.20737838745117,-22.234390258789062,-2.1794896125793457,-23.23557472229004,18.762304306030273,-18.282384872436523,14.573878288269043,-16.614227294921875,5.9915876388549805,-5.2074432373046875
dataset\pare\Kauê_pare_109.wav,pare,augmentado,1.2,16000,0.2697625411184211,0.06511805,2657.0974588598965,2050.174100741111,5071.340460526316,-280.2068756690313,53.66031005319474,10.302823806366035,10.862055314214704,-9.787700055673337,-2.6745022420724793,-0.49682305021004214,2.933505413688888,-6.583629414454096,3.3430588506187005,-0.41698704394045255,-1.9603823548370356,-1.181815800955027
dataset\pare\Kauê_pare_109.wav,pare,augmentado,1.2,16000,0.06995271381578948,0.05041352,1325.840754764843,1495.7498327283665,3054.0707236842104,-377.3166809082031,68.4373550415039,10.521357536315918,9.316791534423828,-16.09295082092285,-1.7801166772842407,0.41570720076560974,1.8809894323349,-9.056231498718262,8.452410697937012,-4.467008113861084,0.6176088452339172,-3.527238607406616
dataset\pare\Kauê_pare_110.wav,pare,augmentado,1.2,16000,0.24951171875,0.08244437,2572.4908557864856,2022.921408153923,4904.605263157895,-260.97979036118033,55.46740211552119,12.29637369910261,23.34723045143314,-2.5096804202485807,-0.4740773438806317,-2.9726039647889015,5.504946045860874,0.5281168242208562,-4.75765172043781,1.9387322201300414,-1.2882097325433033,-1.7720652017349188
dataset\pare\Kauê_pare_110.wav,pare,augmentado,1.2,16000,0.06073961759868421,0.058483012,1353.223931813828,1533.6611531303424,3036.595394736842,-371.944580078125,75.6696548461914,11.44116497039795,31.3203125,-9.261005401611328,2.066708564758301,-3.7286393642425537,10.501763343811035,-4.639286994934082,-3.6916403770446777,1.5917414426803589,-0.7243714332580566,-2.905773878097534
dataset\pare\Kauê_pare_111.wav,pare,augmentado,1.2,16000,0.15843441611842105,0.15174231,1948.567886493223,1817.8045630481206,3706.2088815789475,-202.95409658472332,82.22856950866739,9.293751221722493,-1.1612844137245708,-12.273477516749765,10.616482051504398,-1.0004615774622345,3.2956845749259607,-3.7669447637154105,8.868958242089615,0.566558990989584,5.829848753371496,-2.3160636851921095
dataset\pare\Kauê_pare_111.wav,pare,augmentado,1.2,16000,0.07533665707236842,0.13555668,1372.2280255931282,1494.571905552211,2702.097039473684,-251.11122131347656,100.4168472290039,2.5587570667266846,7.775228977203369,-21.530614852905273,16.454416275024414,-5.011770725250244,8.693859100341797,-9.507055282592773,12.168362617492676,-0.34970682859420776,7.90162992477417,-0.8275442123413086
dataset\pare\Kauê_pare_112.wav,pare,augmentado,1.2,16000,0.24766138980263158,0.032958508,2462.3831292807104,1948.6315627355702,4513.980263157895,-291.38176132282734,65.75293096775331,1.2472835589679458,14.290772556168887,4.659620650290584,-9.28060025383292,-1.3919602124880062,-3.0645892994742425,-3.9990082454964617,-2.978994587227978,-1.6121595340373,-1.9700249913355676,-5.460084122025651
dataset\pare\Kauê_pare_112.wav,pare,augmentado,1.2,16000,0.07800935444078948,0.02430873,1123.3868545980763,1348.4671624189548,2159.128289473684,-410.7635803222656,107.16459655761719,-5.9897871017456055,32.36701202392578,4.255348205566406,-11.548741340637207,1.2433116436004639,-5.074991703033447,-4.765843391418457,-5.688806056976318,-2.15106201171875,-3.578162670135498,-6.971632957458496
dataset\pare\Kauê_pare_113.wav,pare,augmentado,1.2,16000,0.33818616365131576,0.014382797,3132.607515690437,2141.4933167488234,5535.773026315789,-333.7494996033248,32.562656842128305,7.454184792355957,5.661991288303411,-5.399191189755231,-3.646996626593945,-2.5547161007745287,-3.889226084442859,-4.828913550242713,-1.9866515071629323,1.3887649724681435,-1.0878237482378987,-1.6134323310795924
dataset\pare\Kauê_pare_113.wav,pare,augmentado,1.2,16000,0.08046361019736842,0.010332179,1377.4331490893394,1299.9129989742842,2709.2927631578946,-546.6240844726562,65.04158020019531,1.9286158084869385,14.5647554397583,-16.698755264282227,-0.35317763686180115,-4.631641387939453,-2.9065425395965576,-8.04693603515625,0.09659013897180557,1.9784270524978638,-4.0490946769714355,-1.6643093824386597
dataset\pare\Kauê_pare_114.wav,pare,augmentado,1.2,16000,0.33047645970394735,0.04407234,2937.7200940320968,2051.137188435616,5286.184210526316,-324.7259920215417,50.624539661578105,12.322389267746033,1.2092241406915896,-4.330425452976834,-2.1414600812006093,-3.232139795049329,-8.219026293839407,-7.863965984232559,-5.3490175128973165,-4.255251698882145,-2.1360037671597505,-1.4531876935883512
dataset\pare\Kauê_pare_114.wav,pare,augmentado,1.2,16000,0.046219675164473686,0.038438052,966.9238715864245,1141.6350256569874,1846.0115131578948,-475.1579895019531,95.32820892333984,15.063054084777832,7.896749496459961,-7.87821626663208,4.100356578826904,-3.691843032836914,-6.884415626525879,-10.852831840515137,-4.814242839813232,-8.300868034362793,-3.0288944244384766,-1.5164225101470947
dataset\pare\Kauê_pare_115.wav,pare,augmentado,1.2,16000,0.2914268092105263,0.08764565,2733.432899600706,1894.107952108395,4860.8141447368425,-275.1401906431248,53.190431084821306,-9.698230473858295,2.993880352883298,-10.994068502482031,4.450563930567541,-0.5288889405655369,-9.933528323798384,-6.938392625406266,-2.4447306021833497,-1.2204590052063824,-3.881487791845007,0.814115051183781
dataset\pare\Kauê_pare_115.wav,pare,augmentado,1.2,16000,0.09294048108552631,0.07689311,1494.9748000641384,1388.2721493487716,2963.404605263158,-357.309326171875,73.16535949707031,-14.938438415527344,12.415947914123535,-16.38495445251465,8.190673828125,-0.32555529475212097,-6.832973957061768,-9.668022155761719,-1.4416723251342773,-2.264115333557129,-2.544036388397217,-4.276547908782959
dataset\pare\Kauê_pare_116.wav,pare,augmentado,1.2,16000,0.13542094983552633,0.091586754,1886.606966361883,1848.9800019901943,3699.21875,-292.6754016137915,82.72381989321079,15.396920525759622,3.5273195193833193,-10.464843769918035,-4.154087681925669,-0.763481767666738,-5.8582749328001,-5.124149505445957,-2.9164998474604156,-9.457739852728306,0.2713864527206999,-7.632944649777218
dataset\pare\Kauê_pare_116.wav,pare,augmentado,1.2,16000,0.05242598684210526,0.078294374,1022.1677649058581,1378.2275427445595,1998.560855263158,-341.1582946777344,103.91466522216797,17.16773796081543,13.166069984436035,-17.21538734436035,-2.608274459838867,-5.039366245269775,-1.473883032798767,-10.17325496673584,3.176631450653076,-14.752781867980957,3.8493499755859375,-10.393964767456055
dataset\pare\Kauê_pare_117.wav,pare,augmentado,1.2,16000,0.17389237253289475,0.04789832,2102.1163908758645,1779.9249055366324,3901.9325657894738,-227.26554673293265,73.46483077574457,-24.16552064911355,-12.657888118393812,-5.915353166756288,8.642717361560358,-2.074436985613272,-6.135208136865421,12.756754183100828,28.10073942831603,4.235304910062281,-0.21101520909028904,-8.973471239424882
dataset\pare\Kauê_pare_117.wav,pare,augmentado,1.2,16000,0.15921823601973684,0.038189493,1986.7138669051258,1738.8272311840747,3832.2368421052633,-257.3182067871094,76.30311584472656,-27.93983268737793,-12.388532638549805,-4.116509914398193,11.498895645141602,-7.885740756988525,-2.8310861587524414,21.568185806274414,23.891645431518555,-4.513998508453369,-2.9929184913635254,-12.657506942749023
dataset\pare\Kauê_pare_90.wav,pare,augmentado,1.2,16000,0.3094675164473684,0.025263172,2570.437457032694,1934.0246101539478,4494.860197368421,-374.87955074466305,62.55418762663909,19.222137017421225,3.1616810796315193,-10.21876484146103,-5.711759926001592,-3.0545916619799187,-10.810601201422985,-8.191050238096764,-1.2314998866315916,-2.382928972585436,-4.114858892590734,-0.9825248970828498
dataset\pare\Kauê_pare_90.wav,pare,augmentado,1.2,16000,0.04371402138157895,0.022377096,816.7256073401976,888.7309556624677,1446.3404605263158,-497.65716552734375,114.33773803710938,16.82537269592285,13.449926376342773,-13.888625144958496,-7.334768772125244,0.4852879047393799,-13.179715156555176,-11.573443412780762,-4.508380889892578,-1.9640703201293945,-5.574400424957275,-4.273081302642822
dataset\pare\Kauê_pare_91.wav,pare,augmentado,1.2,16000,0.21349455180921054,0.04347036,2378.31923284347,1973.007876425509,4358.141447368421,-306.1172502271191,73.85802803261167,10.10510846898015,-8.334032299340585,-5.77330841631103,7.699072191269266,-20.16317760784506,7.592237111226929,-7.34552210837285,-9.718951928137267,5.228626541786911,-1.3063956624216417,-3.382336657466495
dataset\pare\Kauê_pare_91.wav,pare,augmentado,1.2,16000,0.0871839021381579,0.03791253,1414.5494345554769,1593.2535622403188,3003.90625,-388.5899353027344,117.74342346191406,10.589691162109375,-1.4645637273788452,-22.55254364013672,23.588083267211914,-31.979984283447266,13.20275592803955,-5.244386196136475,-13.258611679077148,1.1350425481796265,2.699392318725586,-4.213885307312012
dataset\pare\Kauê_pare_92.wav,pare,augmentado,1.2,16000,0.09990491365131579,0.11662123,1867.0866680074614,1778.604477527323,3877.878289473684,-195.4175592075866,79.93028437945226,-18.309581046324357,31.76740743135642,1.222053254962729,-0.2604210693682503,7.410976312495004,3.383910891075438,0.8276678015429844,2.6146551451475366,-0.1597664781491657,3.813883898686404,-4.903710918515567
dataset\pare\Kauê_pare_92.wav,pare,augmentado,1.2,16000,0.07054379111842106,0.086702526,1368.9546436288265,1399.8002007102964,2918.3799342105262,-238.7513885498047,110.57894897460938,-36.27716064453125,48.605369567871094,-5.501842498779297,4.711633205413818,-0.27602678537368774,11.101244926452637,-3.798372745513916,6.091419696807861,-4.74880838394165,8.640350341796875,-3.811121940612793
dataset\pare\Kauê_pare_93.wav,pare,augmentado,1.2,16000,0.20799496299342105,0.10327888,2192.123130219578,1828.8734547377883,4139.8026315789475,-185.55462782529753,65.95011490170245,-13.172430989261635,8.383606669892417,-6.324469942327006,-7.042348252728293,-3.725134916554201,-3.273778903962027,-9.327154069749293,2.229810005964691,-1.28750524197434,-11.463240199888435,-4.82954946996193
dataset\pare\Kauê_pare_93.wav,pare,augmentado,1.2,16000,0.09921104029605263,0.07662075,1553.19998988358,1441.2369290534612,2894.1200657894738,-260.2755126953125,87.93753814697266,-21.854984283447266,16.463464736938477,-14.767207145690918,-5.572194576263428,-4.566501617431641,-4.865472316741943,-12.912105560302734,5.389980792999268,-8.8883695602417,-13.558137893676758,0.6047754287719727
dataset\pare\Kauê_pare_94.wav,pare,augmentado,1.2,16000,0.20360043174342105,0.08469342,2409.6249938191445,1918.1918231987408,4587.171052631579,-266.21307583865155,67.4981120982352,-2.5024581760395903,3.8966621547125104,-17.00967819753222,-1.2215694309766512,4.716035984558286,-1.633518325334044,-7.790699507642411,-0.7379095915690411,-11.819260353320244,-8.2603784374048,0.7381041479388261
dataset\pare\Kauê_pare_94.wav,pare,augmentado,1.2,16000,0.0715589021381579,0.063108645,1373.0135362050962,1500.4998930005743,2894.7368421052633,-353.4342041015625,91.98280334472656,-4.704020023345947,5.474318981170654,-28.555444717407227,10.451471328735352,4.762782573699951,-2.2181079387664795,-12.641426086425781,-2.1028716564178467,-18.519058227539062,-1.722537636756897,-0.18581049144268036
dataset\pare\Kauê_pare_95.wav,pare,augmentado,1.2,16000,0.21106599506578946,0.08051033,2259.742027603821,1878.0853205695646,4250.411184210527,-256.4467271414744,75.36808394634241,6.339246550151933,12.968309718039565,-14.870821496691558,-10.800832106932207,-1.6931322012958516,-6.5879772339944935,-2.68242571515663,5.667970599139585,1.2990092396080815,-3.174731531569439,-7.881238735886062
dataset\pare\Kauê_pare_95.wav,pare,augmentado,1.2,16000,0.06825657894736842,0.06307952,1342.6671473465908,1445.2945957995657,2741.159539473684,-316.47113037109375,85.46363830566406,2.2893006801605225,11.794074058532715,-21.038156509399414,-8.063603401184082,-1.1306453943252563,-6.990848064422607,1.902174711227417,6.455321311950684,-2.491464853286743,-7.157927513122559,-6.423135757446289
dataset\pare\Kauê_pare_96.wav,pare,augmentado,1.2,16000,0.24559261924342105,0.07414609,2724.106835119087,2035.4703738165745,5142.475328947368,-258.2345555666428,45.03434120628763,-2.2334347573646918,7.839477385680489,-8.826773676537384,-0.7729837867653091,-2.0820643503843095,6.58094593544696,-2.9509901555044933,1.709636726995497,-0.4167092434609203,-1.656947551253478,-1.4255312231751085
dataset\pare\Kauê_pare_96.wav,pare,augmentado,1.2,16000,0.08314915707236842,0.055803012,1634.0572949157474,1652.8785810017562,3568.873355263158,-349.9443359375,57.44941329956055,1.7997374534606934,6.492559909820557,-13.0245361328125,0.6639717817306519,0.7594101428985596,7.717520236968994,-7.448437213897705,2.3638150691986084,-4.035569667816162,-1.4187674522399902,-1.8115198612213135
dataset\pare\Kauê_pare_97.wav,pare,augmentado,1.2,16000,0.24899773848684212,0.068149395,2454.4640255879044,1841.5576835637896,4504.523026315789,-242.58210681816405,62.648726922400115,-18.356186924181173,14.457283161346709,-3.943394303600366,-11.554625042558609,-2.9248424595707343,-6.85537063869852,-0.6336837769778559,-0.43815929070519277,-9.474621512589415,-1.0738056532534497,0.6086639654958524
dataset\pare\Kauê_pare_97.wav,pare,augmentado,1.2,16000,0.11605674342105263,0.053334896,1540.8741556832217,1281.936535496768,2930.0986842105262,-343.859375,87.25152587890625,-32.09794998168945,27.63752555847168,-13.853605270385742,-10.543655395507812,-1.19943106174469,-9.024697303771973,-0.8095633387565613,-5.171466827392578,-12.215902328491211,6.753632545471191,-2.8165082931518555
dataset\pare\Kauê_pare_98.wav,pare,augmentado,1.2,16000,0.20915141858552633,0.08046473,2321.8776333782553,2018.8098832410246,4554.070723684211,-270.3623969714522,71.02781611653366,16.21198271845829,0.592542256623073,-5.158181731883182,1.7539600558733055,-2.130978740443531,-3.6694106841444323,-1.0179149257179108,3.7704037060770013,-0.4783375708394831,0.24106011967953506,-2.030285415868334
dataset\pare\Kauê_pare_98.wav,pare,augmentado,1.2,16000,0.05242598684210526,0.061602622,1053.7251609435725,1345.5744948626352,1955.3865131578948,-348.9068603515625,85.25469207763672,17.913339614868164,-2.892197370529175,-7.286927700042725,3.913449287414551,-1.925146222114563,-3.375286340713501,-0.2825130820274353,3.0555343627929688,-2.6182057857513428,-0.6486776471138,-2.190800189971924
dataset\pare\Kauê_pare_99.wav,pare,augmentado,1.2,16000,0.12926603618421054,0.08529744,2019.8390268078786,1950.6484430219589,4173.108552631579,-189.78804188401068,77.19193474191187,8.571080944178812,17.496502643551608,-5.000632230851959,-7.006172830220956,-5.400570417579679,0.8290186817078172,-0.2752887591578852,0.42396393535832905,-3.6464048320563336,-1.737138025975285,-0.9300562468015761
dataset\pare\Kauê_pare_99.wav,pare,augmentado,1.2,16000,0.07518246299342106,0.06562196,1368.6674702948012,1514.5186721576551,2808.59375,-236.29469299316406,109.57437133789062,-4.440876483917236,31.72667121887207,-13.296998977661133,1.976593017578125,-15.166994094848633,5.86024284362793,-6.606583118438721,8.052356719970703,-9.150856018066406,2.8467230796813965,-8.757987022399902
dataset\pare\Kelvin_pare_118.wav,pare,augmentado,1.2,16000,0.2887155633223684,0.065273486,2668.571030078139,1954.6936212460362,4722.861842105263,-320.9345065198081,56.735017352214925,12.414721776611609,7.17126008298177,-12.333548728156709,-13.745605928252688,-7.067945538431583,-1.921362144084669,-7.735373981168489,2.975192232925691,5.162049345898635,3.984983713882187,-3.0776617696787745
dataset\pare\Kelvin_pare_118.wav,pare,augmentado,1.2,16000,0.10333573190789473,0.049079802,1538.8242924544097,1433.4236448949919,2863.4868421052633,-397.3021240234375,75.30052947998047,11.337603569030762,5.850447654724121,-19.791536331176758,-15.720393180847168,-6.1190185546875,-0.3204196095466614,-5.846797943115234,7.872282981872559,5.794561862945557,4.3107404708862305,-5.489378452301025
dataset\pare\Kelvin_pare_119.wav,pare,augmentado,1.2,16000,0.2143040707236842,0.036142144,2325.108755926871,1956.1441715659948,4504.7286184210525,-338.7885940102118,71.23777377695022,-0.6551681313031676,-0.9457590188948751,-1.8161029612773163,-1.7826720505956224,3.422140553206642,0.4058830477814917,0.7756802077691586,-1.9734573306543202,0.7452701378448185,-7.606412568379021,-0.46192436226528777
dataset\pare\Kelvin_pare_119.wav,pare,augmentado,1.2,16000,0.06453022203947369,0.02927274,1116.1733817926681,1297.7363570134937,2093.75,-432.4637756347656,117.71531677246094,-5.101766586303711,2.4844207763671875,-12.064338684082031,0.5581796765327454,4.377508163452148,1.6633347272872925,-0.5254548788070679,0.08692411333322525,1.2366176843643188,-4.136273384094238,-9.022464752197266
dataset\pare\Kelvin_pare_120.wav,pare,augmentado,1.2,16000,0.30550986842105265,0.077041015,2812.57746334909,1990.887899757739,4973.273026315789,-304.67469125889977,54.56350624064617,-1.2721325097525953,-2.2519405901521483,-12.207258337589671,-11.06285098729604,-7.50402980702231,-5.863991733034032,-4.125255157641218,1.844645689049696,-3.0411808468553856,2.371660496750367,-9.736363513739864
dataset\pare\Kelvin_pare_120.wav,pare,augmentado,1.2,16000,0.07439864309210527,0.06745529,1250.6533902833646,1345.713838179075,2571.5460526315787,-374.19805908203125,73.89171600341797,-1.959700584411621,5.460159778594971,-16.047977447509766,-10.018122673034668,-11.8829984664917,-4.162906646728516,-8.727339744567871,4.704029083251953,-5.336816310882568,6.869502067565918,-8.1862211227417
dataset\pare\Kelvin_pare_121.wav,pare,augmentado,1.2,16000,0.30746299342105265,0.04321443,2913.9180848035103,1995.6154617489772,5207.442434210527,-324.166095622316,41.086495914351396,-6.322092605531234,6.748269402459936,-22.69126211899791,-12.54867066902923,-8.64751198047574,-7.03947308876842,-9.656408392047242,4.483207690109097,-0.9984931459259349,5.7091981226449775,-6.791011724313106
dataset\pare\Kelvin_pare_121.wav,pare,augmentado,1.2,16000,0.16951069078947367,0.03252762,2088.9257589113295,1517.7951396020055,3859.375,-409.6340026855469,51.96742630004883,-9.733610153198242,3.3740270137786865,-33.459320068359375,-8.313014030456543,-13.567549705505371,-4.200189113616943,-13.447320938110352,10.13789176940918,-4.040673732757568,7.7100348472595215,-17.6899356842041
dataset\pare\Kelvin_pare_122.wav,pare,augmentado,1.2,16000,0.3199270148026316,0.038774453,2889.785900554741,2012.416255460151,5086.554276315789,-277.9226486915418,45.10474522422281,-6.41447077422791,1.4518936397244808,-3.8764010200073,-0.7251266919012892,-3.960861203581391,-2.536656449889387,-5.242260973215186,-2.105508003646735,-0.6437170451880908,-5.648018778869392,-0.6653647919057796
dataset\pare\Kelvin_pare_122.wav,pare,augmentado,1.2,16000,0.10829564144736842,0.02835856,1491.5528026615664,1416.3750232718075,2963.404605263158,-440.4057922363281,88.47064971923828,-16.098773956298828,11.858513832092285,-14.729106903076172,8.406224250793457,-10.93935775756836,1.0104273557662964,-8.913124084472656,2.11513352394104,-7.358384132385254,-5.5571513175964355,0.9636268615722656
dataset\pare\Kelvin_pare_123.wav,pare,augmentado,1.2,16000,0.2610634251644737,0.042906787,2640.532277809534,1888.0701449284277,4878.0838815789475,-275.03393782143917,55.790940413311425,-29.775723150808464,15.438302963912092,-3.6878686485396517,-4.192420381317611,6.219806727230516,-12.672227618123465,-1.487079617946305,4.45461949099968,-7.817727818688323,-5.759182302751274,-2.068878253087943
